11026,"Conveyor, Food Processing: Neoprene, Plastic, and Rubber"
11033,"Flat Belts, Automotive and Lawn Mower (Serpentine) Plain and Grooved, Rubber"
11040,"Power Transmission, Canvas or Duck"
11048,"Power Transmission, Leather"
11056,"Power Transmission: Neoprene, Plastic, and Rubber"
11074,"V_Belts, Automotive Fan and Generator"
11082,"V_Belts, Industrial"
11090,"V_Belts, Fractional Horsepower"
11095,"V_Belts, Wedge Type, Oil and Heat Resistant, and Static Conducting"
11505,"Biochemical Reagents and Tests: Antibiotic Assays, Differentiation Discs, etc."
11510,"Biochemicals: Amino Acids, Enzymes, Nucleotides, Peptides, etc."
11512,"Blood Fractions (Not for Human Use): Antigens, Antiserums, Controls, Serums, etc."
11515,"Chemicals, Isotopically Labeled (With Deuterium, Radionuclides, etc.)"
11518,"Culture Media, Dehydrated"
11519,"Culture Media, Prepared (For Microbial Cultures See 495_38)"
11550,"Nutritional Chemicals (Not For Human Use): Carbohydrates, Proteins, Vitamins, etc."
11570,"Research Diets, Special Purpose (For Experimental Animals)"
11590,"Stains, Prepared"
12005,"Agitators, Fish Tank"
12008,Airboats and Inflatable Boats
12010,Anchors
12011,Animal Capture Guns and Accessories
12012,"Bait, Fish"
12013,"Battery Boxes, Marine"
12016,Bilge Pumps and Boat Bailers
12018,Boat Components (Not Otherwise Classified)
12019,Boat Fenders
12021,"Boats, 21 Feet and Under"
12023,"Boats, Over 21 Feet (Including Ferries)"
12024,"Boats, Pedal and Pontoon"
12026,"Buoys, Marker"
12030,Canoes
12032,"Chiller, Water, Large Flow Capacity (To Chill Hatchery Water)"
12033,Depth Finders
12035,"Docks and Piers, Fixed and Floating"
12036,"Electrical Accessories and Parts, Marine"
12037,Fish Locators and Shockers
12038,"Fish and Marine Life Incubators, Accessories and Related Equipment"
12039,"Fish Tanks, Holding and Transport"
12040,"Fuel Tanks, Boat"
12044,"Hardware, Fittings and Supplies, Boat (Except Spark Plugs)"
12046,Hatching Jars and Standpipes
12047,Lifeboats
12048,Life Preservers
12050,"Lights, Beacon and Signal"
12052,"Lights, Marine Navigation, Boat"
12053,Line Throwing Apparatus (Rocket)
12055,Minnow Tanks
12056,"Motor and Engine Parts and Accessories (Miscellaneous), Marine"
12057,"Motors, Marine, Electric"
12058,"Motors, Inboard, Diesel, Marine"
12059,Motor Conversion Unit (Outboard Propeller to Jet Water Drive)
12060,"Motors, Inboard, Gasoline"
12062,"Motors, Outboard, Diesel"
12063,"Motors, Outboard, Gasoline"
12064,"Navigation Instruments, Marine: Compasses, Sextant, etc. (For Electronic Navigation Equipment See Class 220)"
12065,"Nets and Repair Supplies, Marine"
12067,Nets and Repair Supplies (For Wildlife Trapping)
12070,Paddles and Oars
12071,"Pontoons, All Types"
12073,"Preservatives, Net"
12074,"Pumps, Marine"
12075,Propellers (For Inboard and Outboard Motors)
12076,Rigging and Rigging Gear for Ships
12077,"Rocket Charges and Cannons, Wildlife Trapping"
12080,"Rods, Reels and Tackle Supplies"
12083,Scuba and Skin Diving Equipment
12086,"Searchlights, Marine"
12087,"Towers: Observation, Hunting, etc."
12090,"Trailers, Boat"
12093,"Traps, Fish"
12094,"Wildlife Scare_Away Devices: Cannons, Exploders, etc."
12095,"Wildlife Scare_Away Devices, Ultrasonic"
12097,"Winches and Lifts, Boat"
12505,"Adhesives, Compounds, Glues, Pastes, Glue Pots, and Containers"
12508,Base Compound
12510,Bindery Supplies
12515,"Bindings, Comb Type, Metal"
12520,"Bindings, Comb Type, Plastic"
12522,"Bindings, Plastic Post/Rivet Strips"
12525,"Board, Bookbinding Type"
12530,"Cloth, Bookbinding Type"
12535,Covers (For Comb Bound Books)
12540,"End Sheets, Bookbinding"
12545,"Foils, Lettering and Stamping"
12550,"Headbands, Bookbinding"
12560,"Leather, Bookbinding"
12568,Page Repair Products (Mending Tapes and Cleaners)
12570,"Paper, Reproduction Proofing"
12572,Paper Treatment Chemicals (Deacidifiers)
12575,"Tapes, Bookbinding"
12578,"Threads, Bookbinding"
12582,"Tools, Bookbinders'"
12590,"Wire, Bookbinding"
13508,"Brick, Common"
13509,Brick Facing
13510,"Brick, Sewer"
13512,"Cement (Mortar), Refractory"
13520,Coloring for Cement and Grout
13528,Firebrick
13534,Fire Clay
13538,Grout Sealer
13540,"Grout, Tile"
13545,"Marble, Building"
13546,"Molding, Brick"
13547,"Refractories, Castable"
13550,"Stone, Building (Except Marble)"
13552,"Stone Products, Fabricated"
13555,"Ties and Anchors, Furnace"
13560,"Tile, Fire (Refractory)"
13564,"Tile, Floor and Wall, Ceramic, Glazed"
13566,"Tile, Floor and Wall, Ceramic, Unglazed"
13570,"Tile, Quarry"
13574,"Tile, Roof, Clay, Burnt Type"
13579,Tile Sealant
13580,Tile_Set (For Ceramic Tiles)
13585,"Tombstone, Stone Grave Markers, and Grave Liners"
14003,"Bands, Wire, Broom"
14006,Broomcorn
14009,Broom Manufacturing Machinery and Parts
14012,Broom Manufacturing Tools
14015,Brush Manufacturing Machinery and Parts
14018,Brush Manufacturing Tools
14021,"Caps, Handle, Whisk Broom"
14024,"Dyes, Broom"
14027,"Ferrules, Handle, Metal"
14030,"Ferrules, Handle, Plastic"
14033,"Fibers, Bass"
14036,"Fibers, Bassine"
14039,"Fibers, Horsehair"
14042,"Fibers, Mixed (Union Mixture)"
14045,"Fibers, Palmetto"
14048,"Fibers, Palmyra"
14051,"Fibers, Plastic and Synthetic"
14054,"Fibers, Tampico"
14066,Mop Manufacturing Machinery and Parts
14069,Mop Manufacturing Tools
14075,"Rag, Broom"
14078,"Tie Tape, Mop (Nylon)"
14081,"Twine, Broom"
14084,"Wire: Broom, Brush, and Mop"
14087,"Yarn, Mop Head, Cotton"
14090,"Yarn, Mop Head, Synthetic"
14515,Acid
14518,Chimney Brushes
14520,"Cylinder, Tank, and Vat Brushes"
14530,Glue
14535,Kettle Brushes
14543,Masonry Brushes
14545,Paint and Varnish
14560,Roofing
14565,Solder Flux Paste Brush
14567,Snow Brushes
14572,"Washer Brushes, Car/Truck"
14575,"Wire, Hand"
14590,"Wire, Wheel"
15002,"Adhesives, Bonding Agents and Cement Antifreeze"
15004,Aluminum Extrusions (For Fabricating Window and Door Screens)
15005,"Brick, Fire (Plastic)"
15006,"Builder's Paper, Kraft Types (Not Felt and Tar Paper)"
15008,"Cabinets, Counters, Shelves, etc., Ready_Made"
15009,"Casement Window Hardware: Latches, Operators, and Handles"
15012,"Cement and Plaster Mixes, Sacked (LTL Quantities)"
15014,"Cement, Quick Setting, Sacked"
15015,"Concrete, Polymer, All Types"
15016,"Curing Mixtures, All Types (For Curing Concrete)"
15018,"Door Bells, Chimes and Hardware"
15019,"Door Operators (Not Door Closers): Chain Hoist Type, Electric Motor Type, etc."
15020,"Door Openers and Parts, Electric"
15021,"Doors, Aluminum and Glass, All Types"
15023,"Doors and Parts, Automatic, Drive_Through Type, etc."
15024,"Doors and Parts, Swinging"
15025,"Doors, Frames, and Jambs, Steel"
15027,"Doors, Frames, and Jambs, Wood"
15028,"Dowels, and Rods, Wood"
15029,"Down Pipes, Eaves, Troughs, Guttering, and Accessories"
15030,"Folding Doors, Commercial Type (Including Portable Walls)"
15031,"Folding Doors, Residential Type (Including Portable Walls)"
15033,"Grout, Drywall"
15034,"Handrails, All Types"
15035,"Hardeners, Concrete and Plaster"
15036,"Hatch Covers, Attic"
15037,Jalousie Doors and Windows
15042,"Lath, Metal"
15044,"Lath, Wood"
15045,"Logs, Building"
15046,Louvers (See Class 031 For Air Conditioning)
15049,"Millwork: Counters, Custom_Made Cabinets, Shelves, etc."
15051,"Moldings, Metal"
15052,"Moldings, Plastic"
15053,"Moldings, Strips, Stops, Rounds, etc.: Wood"
15055,"Overhead Doors: Garage, etc. (See Class 450 for Hardware)"
15056,"Partitions, Office, Metal and Glass, Custom_Made"
15058,"Partitions, Office, Wood and Glass, Custom_Made"
15059,"Pole, Post and Pipe Setting Compounds"
15061,"Retarder, Plaster"
15072,"Screen Doors and Window Screens, Aluminum Frame"
15074,"Screen Doors and Window Screens, Steel Frame"
15076,"Screen Doors and Window Screens, Wood Frame"
15077,"Sliding and Rolling Doors, Commercial Type; and Hardware"
15078,"Sliding and Rolling Doors, Residential Type; and Hardware"
15079,Storm Doors and Windows
15081,"Ties, Wall and Rafter (Not Concrete Form)"
15083,"Tile, Wall, Metal"
15084,"Tile, Wall, Plastic"
15085,"Transoms, Door/Window"
15086,"Trusses, Roof, Wooden"
15088,"Vents, Foundation"
15089,"Warehouse Type Doors (Impact, PVC Strip, etc.)"
15090,"Weather Stripping, All Kinds"
15092,"Windows and Frames, Aluminum"
15094,"Windows and Frames, Steel"
15096,"Windows and Frames, Wooden"
15508,"Bridges, Prefabricated (Not Installed)"
15510,"Buildings, Large, Prefabricated (Over 500 Sq.Ft.)"
15512,Building (500 Sq.Ft. and Under)
15518,"Cabins, Storage Buildings, etc. (Pre_Engineered in Kits, Ready to Assemble and Erect)"
15520,"Canopies, Freestanding"
15524,"Carports, Fiberglass and Plastic"
15530,"Carports, Metal"
15540,Gazebos
15542,Greenhouses and Equipment
15546,Guard and Watchman Huts
15548,Lifeguard and Umpire/Referee Stands
15550,"Office Buildings, Modular and Portable"
15554,"Patio Covers, Fiberglass and Plastic"
15560,"Patio Covers, Metal"
15570,Portable Toilets
15576,"Shelters, Bus Waiting"
15578,"Shelters, Insulated (For Remote Equipment)"
15579,"Shelters, Non_Insulated"
15580,"Shelters, Portable"
15586,"Structures, Rooms, Panels, Enclosures, etc. (Radio Frequency Shielded)"
16004,Baskets and Bins (For Meat Handling)
16006,"Bleach, Preservative and Wash (For Tripe and Other Meats)"
16008,"Blocks, Butcher"
16010,"Block Scrapers, Brushes, and Bone Dust Removers"
16012,Brine and Pickle Pumping Units and Supplies
16016,"Buckets and Drums, Stainless Steel (For Meat Handling)"
16019,"Cleavers, Knives, Steels, Stones, and Sharpeners"
16020,Dehairer and Dehider
16021,"Forks and Shovels, Meat"
16024,"Grinders and Accessories, Meat, Heavy Duty, Electric"
16028,"Hooks, Meat"
16032,"Injection Equipment, Meat"
16036,"Kettle, Rendering"
16040,Knockers and Stunners
16044,Lard Making Tools
16045,Markers and Inks
16046,"Meat Marking, Tying, and Wrapping Equipment and Supplies"
16047,Meat Molds and Presses
16048,"Racks and Hangers, Bacon and Ham Curing"
16052,Rails and Tracks (For Meat Handling)
16056,"Saws, Butchers', Hand"
16060,"Saws, Meat, Electric, All Types"
16061,"Shears, Meat"
16062,Scalding Equipment
16063,"Shrouds, Clamps, Pins, and Skewers"
16064,"Slicers, Heavy Duty, Electric"
16065,"Smokehouses and Parts, Portable, Gas or Electric"
16068,Steak Machines and Tenderizers
16070,"Sterilizing Equipment: Knife Sterilizers, etc."
16072,"Stuffers, Meat, Heavy Duty, Electric"
16076,"Tables, Meat Cutting"
16078,Tags and Fasteners
16079,"Thermometers, Meat"
16084,"Trucks: Meat Handling, Head Inspection, Offal, Smoke, etc."
16502,"Blenders, Food Cutters, and Mixers"
16505,"Cabinets, Counters, Stands, Tables, etc."
16508,Can and Bottle Crushers
16510,"Can Openers and Knife Sharpeners, Electric"
16512,"Can Openers, Manual"
16514,"Cleaner/Sanitizer,High_Pressure, Water"
16515,"Coffeemakers, Hot Water Dispensers, Urn Bags and Filters"
16517,Coffee Mills
16518,"Compactors, Trash, Cafeteria Type (See 045 and 545 for Other Types)"
16519,Cotton Candy Machines
16520,Deep Fat Fryers
16523,Dish Storage Units
16526,Dish Trucks and Tote Boxes
16529,Dishwashers
16531,"Dispensers, Butter or Margarine"
16532,"Dispensers: Cream, Juice, Milk, Pancake, Tea, etc."
16533,"Dispensers: Cup, Dish, Silverware, Tray, etc."
16534,"Dispensers: Drinking Straw, Napkins, Toothpicks, etc."
16535,Disposal Units
16537,Dunnage Racks
16538,"Extractors, Juice"
16541,"Filters, Grease Cleaning (For Vent Hoods)"
16543,"Food Containers, (Not Stainless Steel)"
16544,"Food Containers, Stainless Steel, Vacuum Type"
16547,Food Carts and Cafeteria Serving Units Including Steam Tables
16548,Hot and Hot and Cold Pass_Through Units (See Class 740 For Cold Only Pass_Through Units)
16550,Ice Cream Making Machinery
16552,"Ice Equipment: Carts, Crushers, Scoops, Shavers, Storage Bins, Tongs, etc."
16554,Ingredient Storage Bins
16557,Menu Boards
16559,Napkin Holders
16560,"Ovens, Convection and Microwave"
16562,"Peelers, Fruit or Vegetable"
16565,Popcorn Machines
16568,"Racks: Cup, Glass, Tray, etc."
16570,"Racks, Utensil and Pastry: Aluminum, Chrome, and Stainless Steel"
16573,"Ranges, Griddles, Hot Plates, Warmers, etc., Electric and Gas"
16577,"Sieves and Strainers, Food"
16579,"Sinks, Scullery, Galvanized and Stainless Steel"
16580,Slicers and Shredders
16582,"Soup Kitchens, Cafeteria"
16585,Steam Cookers and Steam Jacketed Kettles
16588,"Storage Shelves, Aluminum, Chrome, and Stainless Steel"
16591,"Toasters, Electric and Gas"
16592,"Vending Machines, Non_Refrigerated"
16594,"Vent Hoods, Range"
17503,"Aprons and Gloves, Laboratory: Plastic, Rubber, etc."
17506,"Bacteriological Plugging Material, Cotton or Synthetic"
17508,Balances and Accessories
17510,"Burners, Heat Guns, Hot Plates (With or Without Stirring), Mantles,etc."
17511,Cells and Cuvettes (For Photometry and Spectrometry)
17513,"Chemicals, Laboratory (ACS, CP, Practical, Reagent Grade, etc.)"
17514,"Chromatography Supplies: Developing Tanks, Glass Columns, Packing, Septums, TLC Plates, etc."
17516,"Cocktails (Solutions), Liquid Scintillation"
17517,"Containers (For Liquefied or Compressed Gases), Laboratory Sizes: Dewar Flasks, Gas Cylinders, Lecture Bottles, etc."
17519,"Crushers and Grinders (Metal and Stoneware): Ball Mills, etc."
17522,"Dialysis Equipment and Supplies: Cells, Fittings, Membranes, Motors, Tanks, Tubes, etc."
17524,"Dishes, Evaporating and Other Metal Vessels (For Platinum See Class 175_71)"
17527,"Electrode Sensing Meters and Electrodes: Dissolved Oxygen, pH, Specific Ion, etc."
17528,"Electrophoresis Supplies: Gel Materials, Plates, Strips, Tubes, Wicks, etc."
17529,"Extraction, Digestion, and Distillation Apparatus, Specialized: Kjeldahl, Soxhlet, etc."
17532,Filtering Apparatus and Filters (For Liquids)
17533,Filter Paper and Membranes
17536,"Furnaces, Laboratory"
17539,Glass Pipe and Fittings
17540,"Glassware, Laboratory, Custom_Made (Specialized Fabrication Only)"
17542,"Glassware, Laboratory (Stock Only)"
17544,Glassware Washing Compounds
17546,"Holders, Glass Tube"
17547,"Hydrometers and Pyconometers, Glass, Lab"
17549,"Interval Timers and Actuators, Electrical and Mechanical"
17551,"Ion Exchange Materials: Liquids, Resins, etc."
17554,"Laboratory Supplies: Asbestos Squares, Corks, Files, Glass Cutters, Ring Stands, Stopcock Grease, Tongs, Wire Gauze, etc."
17555,Melting Point Apparatus
17560,"Ovens, Laboratory"
17562,"Papers, Laboratory"
17565,"pH Buffer Solutions, Indicators, and Papers"
17567,Pipetters and Dispensers
17568,"Plastic Ware, All Types"
17570,"Porcelain Ware, All Types"
17571,"Platinum Ware: Boats, Crucibles, Dishes, etc."
17572,"Precious Metals (All Forms, Including Salts): Gold, Platinum Group Metals, and Silver"
17574,"Reagents and Chemicals, Ultrapure (Meeting Higher Standards than Ordinary Reagent Grade, etc.)"
17575,Refractometers
17577,"Sand, Cement Testing"
17578,"Screening and Sieving Apparatus and Accessories: Riffle Samplers, Sieve Shakers, etc."
17580,"Stainless Steel Ware, All Kinds"
17582,"Stirrers, Blenders, Homogenizers, and Shakers"
17584,"Stoppers, Rubber and Synthetic"
17585,"Syringes, Laboratory, Manual and Automatic"
17587,"Thermometers, General Laboratory Type"
17588,"Transformers, Variable, Laboratory Type"
17589,"Tubing, Plastic, All Types"
17590,"Tubing, Rubber, All Types"
17593,Water Baths and Steam Baths (Except Recirculating and Shaking)
17595,"Water Purification Apparatus and Treatments (For Distilled, Reagent Water, etc.)"
18002,"Abrasives: Feldspar, Pumice, Silica, etc."
18004,"Acids, Inorganic: Hydrochloric, Phosphoric, Sulfuric, etc."
18006,"Acids, Organic: Hydroxyacetic, Oleic, Stearic, etc."
18008,Alcohols
18012,Ammonium Hydroxide (Aqua Ammonia) and Amines
18014,Antioxidants
18020,Bacteriostats and Germicides (Except Quaternary Ammonium Type)
18024,Bicarbonates and Carbonates
18028,Boron Compounds
18030,"Brighteners, Fluorescent (Optical Bleaches)"
18034,Chelating and Sequestering Agents (Except Phosphates)
18035,"Chemicals, not otherwise classified"
18036,"Chlorine Carriers, Inorganic and Organic"
18042,Dyes and Pigments
18044,"Emollients: Glycol Stearate, Lanolin, etc."
18045,Enzymes and Allied Items
18048,"Fats, Vegetable Oils, and Fatty Acids: Coconut, Tall Oil, Tallow, etc."
18054,Foam Stabilizers
18058,"Hydroxides, Alkali Metal"
18062,"Latexes, Resins, Waxes, and Polymers (For Floor Finishes)"
18066,"Mineral Oil, Petrolatum, etc."
18070,Opacifiers
18072,"Perfumes and Essential Oils: Citronella, etc."
18074,"Phosphates, Inorganic"
18079,"Quaternary Ammonium Derivatives (For Antistats, Bacteriostats, Fabric Softeners, etc.)"
18084,Silicates
18086,Sodium Carboxymethylcellulose (CMC) and other Cellulose Derivatives
18088,Solvents and Coupling Agents
18090,"Sulfates, Inorganic"
18091,"Surfactants, Amphoteric and Cationic: Detergents, Emulsifiers, etc."
18092,"Surfactants, Anionic: Organic Phosphates, Sulfates, Sulfonates, etc."
18093,"Surfactants, Nonionic: Ethoxylated Alcohols, Ethoxylated Lanolin, Ethoxylated Phenols, etc."
18094,"Titanium Dioxide, Anatase"
19018,"Acids, Mineral: Boric, Hydrobromic, Hydrochloric, Sulfuric, etc."
19025,"Alcohols: Ethyl, Isopropyl, Methyl, etc., and Glycerin"
